tag.number.full,DT,Location,Type,Num_Detect,Date,Species,Gender,Length,Time,sponser,name,school,school_class,Location2,Name,LAT,LONG,color
900_228000637865,2021-04-21T02:30:09Z,J1,HA,9								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637865,2021-04-21T02:30:10Z,J1,HA,2								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637865,2021-04-21T02:30:11Z,J1,HA,1								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637865,2021-04-21T02:30:26Z,J1,HA,4								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637865,2021-04-21T02:30:27Z,J1,HA,2								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637865,2021-04-21T02:30:32Z,J1,HA,11								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637865,2021-04-21T02:30:33Z,J1,HA,1								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637865,2021-04-21T02:30:34Z,J1,HA,1								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637865,2021-04-21T02:30:35Z,J1,HA,1								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637865,2021-04-21T02:30:37Z,J1,HA,1								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637865,2021-04-21T02:30:50Z,J1,HA,8								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637865,2021-04-21T02:30:51Z,J1,HA,2								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637865,2021-04-21T02:45:35Z,J1,HA,0								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637865,2021-04-21T02:46:05Z,J2,HA,5								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637865,2021-04-21T02:46:08Z,J2,HA,3								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637865,2021-04-21T02:47:33Z,J3,HA,579								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637865,2021-04-21T02:47:35Z,J3,HA,1								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637865,2021-04-21T02:48:15Z,J4,HA,1002								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637865,2021-04-21T02:48:16Z,J4,HA,2								,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637865,2021-04-21T20:02:58Z,D1,HA,3056,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637865,2021-04-21T20:06:31Z,D2,HA,1623,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637865,2021-04-21T20:07:40Z,D2,HA,364,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637865,2021-04-21T20:08:24Z,D2,HA,218,4/20/21,A,M,24.3,20:04:00,,Nate Jr.,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637866,2021-04-29T09:30:43Z,A6,HA,61730,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637866,2021-04-29T09:44:57Z,A6,HA,1831,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637866,2021-04-29T09:54:25Z,A6,HA,1217,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637866,2021-04-29T09:55:25Z,A6,HA,128,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637866,2021-04-29T09:56:52Z,A5,HA,3406,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637866,2021-04-29T10:14:00Z,A6,HA,2390,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637866,2021-04-29T10:14:53Z,A6,HA,111,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637866,2021-04-29T10:17:06Z,A5,HA,2160,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637866,2021-04-29T10:18:15Z,A5,HA,147,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637866,2021-04-30T02:26:21Z,A5,HA,3628,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637866,2021-04-30T03:12:57Z,J1,HA,13609								,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637866,2021-04-30T03:12:59Z,J1,HA,1								,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637866,2021-04-30T03:13:22Z,J2,HA,13349								,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637866,2021-04-30T03:14:24Z,J3,HA,13291								,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637866,2021-04-30T03:14:36Z,J4,HA,13277								,4/20/21,A,M,24,20:05:00,,Ice Cream,Mullen_Hall,Mullen_Tabaracci,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637867,2021-04-21T02:19:22Z,J1,HA,123								,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637867,2021-04-21T02:19:43Z,J1,HA,48								,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637867,2021-04-21T02:19:52Z,J1,HA,20								,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637867,2021-04-21T02:19:54Z,J1,HA,3								,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637867,2021-04-21T02:19:57Z,J1,HA,6								,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637867,2021-04-21T02:19:59Z,J1,HA,1								,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637867,2021-04-21T02:20:40Z,J2,HA,139								,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637867,2021-04-21T02:23:46Z,J3,HA,106								,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637867,2021-04-21T02:23:54Z,J3,HA,11								,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637867,2021-04-21T02:23:56Z,J3,HA,1								,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637867,2021-04-21T02:23:57Z,J3,HA,1								,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637867,2021-04-21T02:24:02Z,J3,HA,5								,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637867,2021-04-21T02:24:45Z,J4,HA,13								,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637867,2021-04-21T22:19:28Z,D1,HA,113,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637867,2021-04-21T22:23:13Z,D2,HA,225,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-17T19:21:01Z,D2,HA,1887,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-17T19:23:36Z,D2,HA,848,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T08:45:38Z,D2,HA,844,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T08:49:19Z,D2,HA,1193,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T08:49:31Z,D2,HA,9,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T08:49:41Z,D2,HA,48,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T08:49:46Z,D2,HA,9,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T08:53:37Z,D2,HA,1337,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T17:38:21Z,D2,HA,544,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T17:40:45Z,D2,HA,121,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T17:40:47Z,D2,HA,8,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T17:41:48Z,D2,HA,78,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T17:42:26Z,D2,HA,3,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T17:42:29Z,D2,HA,3,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T17:46:22Z,D2,HA,2,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T17:46:23Z,D2,HA,1,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-18T17:48:50Z,D1,HA,424,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637867,2021-05-20T18:03:54Z,C1,HA,4290,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:03:54Z,C1,HA,6,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:03:55Z,C1,HA,1,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:03:55Z,C1,HA,4,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:03:56Z,C1,HA,4,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:03:56Z,C1,HA,1,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:03:56Z,C1,HA,2,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:03:57Z,C1,HA,1,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:03:57Z,C1,HA,1,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:11:54Z,C1,HA,4741,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:11:55Z,C1,HA,3,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:11:55Z,C1,HA,3,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:11:56Z,C1,HA,2,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:11:57Z,C1,HA,3,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:40:55Z,C1,HA,8073,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:40:56Z,C1,HA,10,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:40:56Z,C1,HA,3,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:40:57Z,C1,HA,1,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:40:57Z,C1,HA,1,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:40:57Z,C1,HA,2,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:40:58Z,C1,HA,4,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:40:58Z,C1,HA,4,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:40:59Z,C1,HA,5,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:40:59Z,C1,HA,1,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:41:00Z,C1,HA,1,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:41:01Z,C1,HA,3,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:41:01Z,C1,HA,1,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:41:01Z,C1,HA,1,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:41:02Z,C1,HA,4,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:41:02Z,C1,HA,1,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:41:03Z,C1,HA,2,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:41:03Z,C1,HA,8,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:41:04Z,C1,HA,4,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:41:04Z,C1,HA,1,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637867,2021-05-20T18:41:04Z,C1,HA,4,4/20/21,A,M,26.9,20:10:00,,Harry,Mullen_Hall,Mullen_Tabaracci,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637868,2021-04-21T00:59:28Z,A5,HA,1879,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637868,2021-04-21T02:33:20Z,J1,HA,2								,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637868,2021-04-21T02:45:34Z,J1,HA,4								,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637868,2021-04-21T02:46:01Z,J2,HA,563								,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637868,2021-04-21T02:47:51Z,J3,HA,39								,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637868,2021-04-21T02:47:52Z,J3,HA,1								,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637868,2021-04-21T02:49:47Z,J4,HA,2								,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637868,2021-05-18T06:08:33Z,D2,HA,8671,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637868,2021-05-18T06:08:34Z,D2,HA,6,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637868,2021-05-18T06:09:25Z,D2,HA,252,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637868,2021-05-18T06:09:40Z,D2,HA,47,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637868,2021-05-18T06:09:51Z,D2,HA,15,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637868,2021-05-18T08:03:11Z,D2,HA,6912,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637868,2021-05-18T08:03:15Z,D2,HA,13,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637868,2021-05-18T08:03:26Z,D2,HA,19,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637868,2021-05-18T08:03:28Z,D2,HA,7,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637868,2021-05-18T08:04:29Z,D2,HA,323,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637868,2021-05-18T16:21:03Z,D2,HA,3204,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637868,2021-05-18T16:37:47Z,D1,HA,2342,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637868,2021-05-18T21:51:02Z,J4,HA,8123,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637868,2021-05-18T21:51:04Z,J4,HA,1,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637868,2021-05-18T21:51:13Z,J3,HA,8121,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637868,2021-05-18T21:51:36Z,J2,HA,8044,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637868,2021-05-18T21:52:01Z,J1,HA,8086,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637868,2021-05-18T21:52:03Z,J1,HA,1,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637868,2021-05-19T00:04:08Z,A5,HA,1195,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637868,2021-05-19T00:04:13Z,A5,HA,10,4/20/21,A,M,26.9,20:13:00,,IA,Mullen_Hall,Mullen_Tabaracci,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637869,2021-04-21T02:47:18Z,J1,HA,1								,4/20/21,A,M,27.3,20:15:00,,Fin,Mullen_Hall,Mullen_Tabaracci,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
